acctid,state,zip,rollout,cobal,collscr,cs,accessscr,lnacscr,bureauscr,eaglemod,numcalls,numrpcs,totalpay
3052,CA,90034,Wells,1520,01927990,1,0.2971,-1.21,125,25,92,2,1110
3053,ME,04289,Associates,7200,10011826,10,0.7548,-0.28,135,84,16,2,1205
3054,OK,74701,Discover,2991,02013842,2,0.4990,-0.7,116,69,39,7,75
3055,CA,90680,Bank_Of_Am,2160,01019134,1,0.1329,-2.02,129,38,24,5,958
3056,NY,13089,Discover,1575,04013190,4,0.4134,-0.88,126,85,1,1,100
3057,CA,93309,Bank_Of_Am,1556,07012516,7,0.3861,-0.95,116,42,4,3,525
3058,TX,79331,Associates,1742,08000000,8,0.9611,-0.04,114,47,142,1,50
3059,NJ,08059,Chase,6274,03013438,3,0.4460,-0.81,130,54,26,2,300
3060,CO,80215,Wells,3441,02924534,2,0.5227,-0.65,119,83,248,6,575
3061,CA,91737,Bank_Of_Am,1975,01014865,1,0.5960,-0.52,90,62,90,2,101
3062,MI,48235,Discover,2540,04013038,4,0.3327,-1.1,122,18,36,1,2125
3063,FL,32822,Wells,4280,04013211,4,0.1151,-2.16,114,87,96,18,753
3064,AL,36617,Discover,2525,01016328,1,0.6710,-0.4,128,84,5,1,375
3065,NJ,07081,Chase,1470,05012972,5,0.5323,-0.63,118,82,125,8,400
3066,CA,95460,Associates,5757,09011955,9,0.9262,-0.08,82,69,141,1,551
3067,CA,92708,Wells,2255,02925525,2,0.4970,-0.7,137,38,316,6,590
3068,AZ,85051,Discover,4014,01019414,1,0.1325,-2.02,108,67,14,1,328
3069,WA,98052,Bank_Of_Am,1293,07012412,7,0.2270,-1.48,106,14,9,3,1643
3070,TN,38585,Discover,3309,05012994,5,0.6617,-0.41,123,93,87,2,575
3071,FL,33312,Associates,357,01016033,1,0.4117,-0.89,138,66,165,8,75
3072,IL,60612,Discover,3169,05012851,5,0.5559,-0.59,126,3,44,1,600
3073,NC,28412,Discover,4419,01016108,1,0.9144,-0.09,128,63,87,4,1200
3074,NC,28327,Wells,2237,01019592,1,0.3514,-1.05,98,86,45,2,700
3075,TX,78029,Wells,3167,10011639,10,0.6314,-0.46,149,6,10,1,940
3076,MO,65441,Discover,3184,04013106,4,0.1422,-1.95,143,71,71,4,1302
3077,TX,75043,Bank_Of_Am,4275,10010163,10,0.4464,-0.81,104,31,83,1,530
3078,TN,38181,Discover,6325,09012039,9,0.3673,-1,104,84,20,8,1540
3079,TX,77040,Chase_Rev,3565,10011849,10,0.2212,-1.51,143,43,73,2,80
3080,AZ,86001,Bank_Of_Am,1799,02014120,2,0.8135,-0.21,137,41,72,4,218
3081,CA,94587,Bank_Of_Am,2422,01016815,1,0.8411,-0.17,120,43,71,11,100
3082,VA,23669,Discover,1528,03013664,3,0.6273,-0.47,139,97,105,2,1685
3083,HI,96792,Bank_Of_Am,492,06012761,6,0.7994,-0.22,133,65,38,5,750
3084,FL,32605,Associates,2988,08012232,8,0.2496,-1.39,117,59,34,5,478
3085,TN,37172,Wells,3548,01015490,1,0.1867,-1.68,112,72,64,3,468
3086,MI,48038,Associates,2545,04013095,4,0.5508,-0.6,121,70,121,2,537
3087,TX,77015,Discover,2398,10011674,10,0.0791,-2.54,115,16,25,6,1500
3088,CA,93907,Chase,5094,06012559,6,0.4301,-0.84,133,29,146,3,3365
3089,CA,92308,Bank_Of_Am,1951,01019328,1,0.0309,-3.48,129,40,7,1,43
3090,NJ,08302,Discover,5054,01019062,1,0.6030,-0.51,120,89,38,8,730
3091,WA,98004,Bank_Of_Am,3747,01016010,1,0.6509,-0.43,109,91,13,7,175
3092,TX,76135,Wells,1575,04013178,4,0.4823,-0.73,97,93,85,2,109
3093,OH,43952,Bank_Of_Am,3901,01016739,1,0.8587,-0.15,140,54,91,6,700
3094,VA,24426,Discover,1996,04013139,4,0.7785,-0.25,130,82,40,3,2331
3095,NY,14072,Bank_Of_Am,6980,06012598,6,0.3240,-1.13,122,34,116,18,1755
3096,CA,94537,Chase,1866,03013393,3,0.8159,-0.2,145,26,59,13,560
3097,GA,30214,Wells,3230,01016781,1,0.5607,-0.58,137,57,38,12,550
3098,MA,02118,Discover,2013,04923198,4,0.9198,-0.08,129,25,41,2,398
3099,IN,46227,Wells,6882,02014615,2,0.8810,-0.13,132,60,122,2,1850
3100,FL,34668,Bank_Of_Am,4664,06012763,6,0.5311,-0.63,145,69,92,1,2172
3101,LA,70374,Bank_Of_Am,3351,01019372,1,0.8214,-0.2,133,76,111,5,52
3102,KY,40071,Associates,6610,01016921,1,0.7994,-0.22,117,50,36,2,3126
3103,FL,33406,Discover,7061,02014220,2,0.5361,-0.62,124,64,55,1,2662
3104,NV,89193,Discover,3940,01014986,1,0.5488,-0.6,130,56,19,6,2460
3105,MI,49707,Discover,3395,01019463,1,0.1675,-1.79,81,78,50,3,2432
3106,CA,90303,Wells,1754,04013197,4,0.0450,-3.1,101,22,82,6,360
3107,IL,60525,Discover,2119,03013438,3,0.1876,-1.67,106,63,174,11,620
3108,TX,75224,Discover,2304,09011954,9,0.2291,-1.47,130,78,57,3,25
3109,PA,18509,Discover,3790,05012884,5,0.1713,-1.76,133,2,82,1,447
3110,WA,99116,Bank_Of_Am,1045,04013139,4,0.9761,-0.02,137,65,69,3,1034
3111,CA,92377,Wells,1786,06012759,6,0.7753,-0.25,128,79,72,4,110
3112,NV,89121,Bank_Of_Am,1430,01019016,1,0.1938,-1.64,117,22,82,4,350
3113,FL,33025,Chase,2335,03013446,3,0.8923,-0.11,130,94,30,8,1600
3114,NY,11221,Discover,1748,01016326,1,0.4887,-0.72,127,18,95,3,40
3115,NV,89115,Wells,4753,10010156,10,0.8909,-0.12,141,52,33,4,500
3116,MO,63121,Associates,827,07012519,7,0.8372,-0.18,113,73,1,1,100
3117,FL,32351,Bank_Of_Am,1424,01017117,1,0.6045,-0.5,120,8,59,1,42
3118,CA,90254,Wells,1607,05012846,5,0.7927,-0.23,116,51,31,5,430
3119,IN,46802,Chase_Rev,2796,03013505,3,0.2447,-1.41,108,80,98,4,928
3120,NJ,07026,Bank_Of_Am,1852,02014129,2,0.2677,-1.32,118,98,64,1,1889
3121,CA,90026,Chase_Rev,436,02013753,2,0.1504,-1.89,123,52,75,3,378
3122,TX,79720,Discover,1102,04013199,4,0.3160,-1.15,118,42,78,4,25
3123,LA,70126,Discover,2358,03013375,3,0.4054,-0.9,136,30,34,1,1260
3124,FL,33196,Discover,2259,02013682,2,0.1448,-1.93,144,19,82,5,1559
3125,CT,06511,Associates,2555,03013575,3,0.8739,-0.13,145,86,36,4,210
3126,AZ,85750,Bank_Of_Am,4339,10011857,10,0.5355,-0.62,146,92,102,3,2453
3127,FL,32927,Discover,2747,04013046,4,0.4443,-0.81,134,5,247,3,682
3128,CA,92376,Wells,3693,01019289,1,0.5932,-0.52,116,27,137,8,500
3129,NC,27265,Discover,1137,01018041,1,0.1918,-1.65,137,24,33,2,60
3130,OH,45710,Discover,2637,02014012,2,0.8255,-0.19,125,85,92,7,125
3131,CA,91423,Discover,3592,06012564,6,0.8572,-0.15,118,32,61,4,1200
3132,MN,55362,Discover,1534,01015907,1,0.3397,-1.08,132,74,60,1,443
3133,CO,80206,Associates,1213,07012505,7,0.0630,-2.76,129,59,4,4,845
3134,GA,31816,Associates,2956,01019411,1,0.5139,-0.67,140,52,141,3,902
3135,MA,01950,Discover,3255,07012540,7,0.8135,-0.21,130,11,130,11,900
3136,TN,37086,Chase_Rev,1527,02014025,2,0.5877,-0.53,113,60,72,1,1830
3137,AZ,85027,Bank_Of_Am,2642,01016115,1,0.0009,-6.97,138,99,49,6,1472
3138,LA,70653,Discover,3638,06012694,6,0.1568,-1.85,117,10,126,6,3235
3139,OR,97007,Bank_Of_Am,1212,04013266,4,0.4570,-0.78,117,63,10,2,250
3140,LA,70126,Discover,6681,04013223,4,0.6954,-0.36,137,76,87,1,900
3141,CA,93550,Wells,1430,02014430,2,0.7427,-0.3,136,65,111,2,450
3142,MA,02703,Discover,2899,02014571,2,0.9083,-0.1,141,16,22,5,962
3143,FL,34476,Discover,9642,01015154,1,0.2171,-1.53,144,51,12,1,3446
3144,NC,27262,Chase_Rev,2924,01015397,1,0.6338,-0.46,108,76,86,1,623
3145,CA,92104,Wells,1302,05012781,5,0.4063,-0.9,141,22,46,1,200
3146,FL,32095,Discover,7787,09012090,9,0.2019,-1.6,129,11,9,8,7787
3147,GA,30223,Associates,5974,07012400,7,0.8357,-0.18,89,29,45,15,50
3148,MO,65301,Associates,2629,07012450,7,0.7716,-0.26,141,17,10,1,106
3149,DC,20020,Wells,8636,01015014,1,0.1094,-2.21,145,22,27,7,675
3150,TX,77642,Discover,3997,10010156,10,0.2571,-1.36,142,79,197,3,50
3151,AR,72662,Chase_Rev,912,03013295,3,0.5826,-0.54,102,94,71,1,919
3152,LA,70816,Discover,984,02014335,2,0.4561,-0.79,137,38,22,5,818
3153,TX,77346,Wells,6552,10011364,10,0.0929,-2.38,140,36,81,4,2720
3154,NY,10024,Chase_Rev,2005,02014010,2,0.3896,-0.94,134,47,67,1,2097
3155,TX,77449,Bank_Of_Am,2803,10010156,10,0.3359,-1.09,101,88,56,1,2023
3156,NJ,08104,Discover,976,08000000,8,0.4877,-0.72,122,10,37,3,50
3157,FL,34205,Discover,2656,01016045,1,0.2624,-1.34,123,99,57,3,450
3158,FL,34973,Chase_Rev,5244,09012025,9,0.8831,-0.12,127,63,28,4,125
3159,CA,91104,Bank_Of_Am,3100,05012831,5,0.4487,-0.8,123,26,40,1,205
3160,NM,88201,Associates,3070,02013832,2,0.0693,-2.67,146,71,190,3,209
3161,TN,38109,Discover,2563,01017230,1,0.9503,-0.05,110,59,96,1,939
3162,CA,94134,Bank_Of_Am,1112,09011978,9,0.1310,-2.03,137,76,62,3,500
3163,VA,22306,Discover,1211,03013649,3,0.9745,-0.03,131,14,137,1,116
3164,IL,60463,Discover,1088,04013097,4,0.6319,-0.46,92,68,35,1,405
3165,TX,79313,Associates,2566,01019003,1,0.7866,-0.24,119,97,26,1,867
3166,CA,94591,Wells,5483,01016036,1,0.9632,-0.04,127,84,63,6,1988
3167,WA,98001,Discover,4496,08012289,8,0.1046,-2.26,134,60,5,1,110
3168,AZ,85224,Discover,1554,01019224,1,0.7582,-0.28,94,2,2,1,416
3169,TX,76058,Wells,1839,09011920,9,0.3413,-1.08,90,27,20,4,455
3170,CA,92231,Wells,1279,08012294,8,0.9030,-0.1,132,35,59,2,40
3171,NY,11436,Bank_Of_Am,2452,01015354,1,0.4335,-0.84,138,63,64,2,1118
3172,NY,10701,Discover,1958,03013437,3,0.2412,-1.42,116,16,58,1,1250
3173,RI,02891,Chase,6021,07012471,7,0.2353,-1.45,144,25,96,1,95
3174,IL,60629,Chase,3238,04013103,4,0.6353,-0.45,116,93,103,3,1050
3175,CA,95354,Bank_Of_Am,1620,01019402,1,0.2386,-1.43,143,84,72,1,301
3176,GA,31012,Chase_Rev,2644,03013350,3,0.1127,-2.18,119,44,29,12,145
3177,CA,92336,Bank_Of_Am,2125,03013544,3,0.7282,-0.32,87,38,76,2,180
3178,SC,29203,Associates,1772,06012737,6,0.8054,-0.22,144,84,288,4,105
3179,CA,90660,Associates,826,08000000,8,0.3816,-0.96,134,39,45,3,17
3180,CA,95843,Wells,350,02014203,2,0.8394,-0.18,135,56,76,16,25
3181,OH,43201,Discover,1540,01017098,1,0.7302,-0.31,144,14,110,6,30
3182,CA,93234,Bank_Of_Am,4433,08012327,8,0.6053,-0.5,112,73,114,3,440
3183,IL,60619,Associates,2036,02014734,2,0.3702,-0.99,117,89,40,1,100
3184,CA,90631,Wells,3036,01014989,1,0.4458,-0.81,117,14,21,7,475
3185,OH,43771,Wells,2499,01016168,1,0.5374,-0.62,146,39,119,1,25
3186,CA,92106,Wells,1646,03013373,3,0.7695,-0.26,144,16,116,1,435
3187,NY,10461,Discover,782,03013503,3,0.9762,-0.02,124,26,211,3,31
3188,TX,75672,Discover,9197,09011937,9,0.6129,-0.49,107,51,77,2,100
3189,OH,45014,Discover,2571,04013052,4,0.8369,-0.18,87,89,145,1,3181
3190,TX,77061,Discover,5392,10011361,10,0.8819,-0.13,135,11,53,1,100
3191,NY,11373,Bank_Of_Am,4788,01015791,1,0.6521,-0.43,116,97,85,4,395
3192,IA,52801,Chase_Rev,2830,07012356,7,0.2808,-1.27,137,15,1,1,18
3193,CA,95678,Wells,1086,01017707,1,0.9476,-0.05,145,17,21,4,150
3194,WI,54534,Chase_Rev,747,06012712,6,0.8366,-0.18,145,12,43,4,339
3195,NY,10454,Discover,1483,05012887,5,0.5039,-0.69,143,96,86,1,316
3196,NC,27529,Discover,3553,02014322,2,0.5570,-0.59,105,41,31,1,1856
3197,CA,91761,Wells,1250,07012410,7,0.3256,-1.12,129,78,58,5,31
3198,CA,90650,Bank_Of_Am,4953,06922398,6,0.8476,-0.17,116,14,4,1,150
3199,TN,37083,Discover,3733,06012673,6,0.3047,-1.19,133,52,45,2,4182
3200,CA,94015,Bank_Of_Am,522,02014152,2,0.2613,-1.34,137,8,93,3,547
3201,AL,35555,Chase,1372,03013310,3,0.2105,-1.56,117,19,88,3,30
3202,WA,99212,Discover,2380,01016087,1,0.9604,-0.04,118,33,27,1,253
3203,FL,34748,Discover,3752,06012640,6,0.9598,-0.04,107,59,157,3,195
3204,TN,37062,Discover,3145,01016361,1,0.0618,-2.78,106,58,102,3,2715
3205,NJ,07663,Chase_Rev,782,03013540,3,0.4342,-0.83,90,35,46,3,180
3206,CO,80226,Associates,798,02013784,2,0.9890,-0.01,101,4,198,1,127
3207,NC,27823,Discover,2097,01014967,1,0.3590,-1.02,130,76,33,5,637
3208,ND,58102,Discover,3699,01019139,1,0.0627,-2.77,139,70,153,1,180
3209,MA,01770,Bank_Of_Am,1939,02014173,2,0.5713,-0.56,108,18,30,2,2688
3210,CA,92374,Wells,5642,01927144,1,0.3704,-0.99,112,72,35,4,1520
3211,CA,90020,Wells,3414,01014893,1,0.5724,-0.56,115,56,31,3,550
3212,OH,45236,Discover,3926,05012892,5,0.7813,-0.25,140,20,29,1,125
3213,SC,29720,Discover,3039,04013269,4,0.3547,-1.04,121,3,65,8,380
3214,OH,44124,Bank_Of_Am,3768,01015315,1,0.1485,-1.91,120,65,58,13,110
3215,AL,36726,Discover,2690,03013334,3,0.7546,-0.28,124,72,37,2,150
3216,FL,33428,Discover,2075,04013089,4,0.2777,-1.28,104,15,56,1,43
3217,NY,11433,Chase,3095,04013185,4,0.5750,-0.55,122,38,25,1,902
3218,CA,90810,Wells,662,02014348,2,0.8993,-0.11,136,26,56,1,175
3219,SC,29420,Discover,6637,08012306,8,0.8513,-0.16,115,33,8,4,75
3220,AZ,85040,Bank_Of_Am,1332,06012671,6,0.6283,-0.46,135,12,149,1,240
3221,NV,89104,Bank_Of_Am,3339,10011815,10,0.4199,-0.87,134,78,51,3,312
3222,OR,97006,Bank_Of_Am,916,03013299,3,0.5670,-0.57,136,23,84,1,500
3223,NY,10466,Discover,1699,04013234,4,0.8573,-0.15,98,85,33,1,175
3224,AZ,85204,Chase,1328,08012339,8,0.3267,-1.12,68,17,152,4,30
3225,NJ,07093,Bank_Of_Am,2130,02014514,2,0.4542,-0.79,143,87,94,1,776
3226,CA,90034,Associates,735,06012568,6,0.0569,-2.87,138,3,151,1,215
3227,CA,91605,Wells,1466,08012344,8,0.1381,-1.98,128,72,136,3,1132
3228,MI,48655,Discover,3021,01019493,1,0.0256,-3.67,138,91,52,2,100
3229,NY,14201,Bank_Of_Am,2492,04013265,4,0.9146,-0.09,136,69,97,1,999
3230,CA,91911,Wells,1716,04013202,4,0.6270,-0.47,107,59,103,3,1450
3231,OH,43206,Discover,5991,08012335,8,0.5600,-0.58,111,29,40,2,336
3232,MI,48219,Discover,7101,09011927,9,0.7574,-0.28,114,45,26,1,1500
3233,CT,06783,Wells,8169,01019290,1,0.1494,-1.9,127,98,44,12,985
3234,FL,33186,Discover,2710,02013964,2,0.9276,-0.08,90,6,202,1,500
3235,TN,37663,Chase,2293,02014110,2,0.4235,-0.86,134,21,2,1,906
3236,KY,42064,Chase,3793,04013225,4,0.9194,-0.08,138,35,32,5,1900
3237,CA,92124,Wells,1781,01014941,1,0.2900,-1.24,140,13,83,4,961
3238,AZ,85251,Associates,2581,06012753,6,0.2845,-1.26,97,7,6,1,485
3239,CA,92110,Wells,1728,03013304,3,0.1483,-1.91,81,2,41,5,125
3240,CA,94403,Wells,263,01014811,1,0.6003,-0.51,103,72,6,2,262
3241,GA,30340,Discover,2184,06012569,6,0.2354,-1.45,104,55,20,5,400
3242,CA,92801,Wells,932,06012566,6,0.1805,-1.71,124,64,29,3,700
3243,PA,17547,Chase_Rev,2565,03013418,3,0.6261,-0.47,126,36,41,1,550
3244,GA,30080,Discover,2381,02014274,2,0.4418,-0.82,82,25,11,1,736
3245,MD,21742,Chase,1532,03013555,3,0.7564,-0.28,105,18,98,11,75
3246,GA,31601,Discover,3159,04013171,4,0.0791,-2.54,133,71,78,2,1297
3247,LA,71360,Discover,3816,01016049,1,0.8000,-0.22,143,28,36,1,500
3248,PA,19038,Discover,1435,07012356,7,0.2305,-1.47,111,33,3,2,660
3249,MO,64012,Associates,1771,02013697,2,0.9414,-0.06,129,38,86,1,1800
3250,NY,11385,Chase,5047,06012615,6,0.6954,-0.36,113,85,1,1,25
3251,SC,29061,Wells,2957,03013569,3,0.1111,-2.2,114,51,308,10,185
3252,AK,99801,Bank_Of_Am,1690,01019562,1,0.7270,-0.32,96,42,102,4,559
3253,AL,36277,Chase_Rev,1038,04013247,4,0.8060,-0.22,120,62,86,5,322
3254,NY,11706,Discover,4448,01016788,1,0.0433,-3.14,100,34,102,2,1260
3255,NC,28585,Associates,2038,01018029,1,0.7454,-0.29,132,73,300,1,1470
3256,MD,21213,Wells,3251,01015707,1,0.2320,-1.46,118,58,120,2,400
3257,AZ,85018,Wells_FIB,481,03013481,3,0.5161,-0.66,112,31,148,13,20
3258,CA,92841,Wells,1844,03013457,3,0.2395,-1.43,102,10,51,1,1220
3259,AR,72117,Associates,2981,10011618,10,0.9224,-0.08,140,96,10,1,75
3260,CA,92656,Chase,2035,04013022,4,0.2601,-1.35,136,83,127,1,25
3261,CA,92234,Associates,4658,08012242,8,0.1665,-1.79,131,40,112,6,2040
3262,FL,34952,Chase,7301,08012249,8,0.3721,-0.99,132,20,16,4,243
3263,LA,71378,Bank_Of_Am,1860,03013476,3,0.8650,-0.14,112,60,100,2,1000
3264,NV,89128,Associates,1731,09012063,9,0.5047,-0.68,100,54,104,1,419
3265,OH,45601,Discover,2356,01015467,1,0.2336,-1.45,123,93,5,2,3092
3266,WA,98404,Wells,1129,06012751,6,0.5500,-0.6,92,37,70,2,100
3267,NV,89512,Discover,3590,01926287,1,0.3490,-1.05,122,15,390,3,2500
3268,NJ,07422,Associates,5504,01019352,1,0.2855,-1.25,122,56,51,1,3145
3269,CA,91356,Chase,1890,03013465,3,0.7017,-0.35,146,10,52,3,2463
3270,CA,95123,Wells,1440,07012546,7,0.6970,-0.36,135,60,107,3,953
3271,WA,98351,Bank_Of_Am,703,08012185,8,0.1583,-1.84,130,92,132,1,50
3272,CA,95926,Chase,1275,04013125,4,0.5935,-0.52,115,90,29,1,54
3273,CA,94015,Wells,5791,08012350,8,0.2187,-1.52,134,46,1,1,489
3274,TX,77378,Bank_Of_Am,370,05012911,5,0.8515,-0.16,103,97,50,3,375
3275,AZ,85737,Discover,9328,04013212,4,0.0396,-3.23,117,84,91,5,2480
3276,WA,98501,Bank_Of_Am,3297,06012723,6,0.7150,-0.34,125,20,26,4,1780
3277,RI,02904,Chase,2726,03013384,3,0.5064,-0.68,140,48,81,2,326
3278,CA,90262,Bank_Of_Am,867,06012712,6,0.0293,-3.53,95,34,6,1,900
3279,OH,45458,Discover,4165,05012841,5,0.0870,-2.44,121,72,320,1,450
3280,LA,70753,Discover,1650,03013572,3,0.3975,-0.92,144,90,90,4,145
3281,GA,30293,Discover,2405,02014218,2,0.9881,-0.01,113,52,84,1,1872
3282,CA,90005,Bank_Of_Am,1006,03013334,3,0.4136,-0.88,111,52,45,4,500
3283,NC,27107,Associates,2848,02013991,2,0.8343,-0.18,134,65,184,2,150
3284,OH,44213,Bank_Of_Am,9279,08012305,8,0.7077,-0.35,125,22,14,3,891
3285,WA,98312,Bank_Of_Am,1531,03013530,3,0.3284,-1.11,125,42,50,1,200
3286,MS,39209,Discover,2622,09011948,9,0.5639,-0.57,126,28,15,2,667
3287,KY,41091,Wells,4564,01015892,1,0.8317,-0.18,135,25,87,2,1200
3288,CA,94114,Wells,1421,04013039,4,0.2549,-1.37,111,45,74,8,1955
3289,TX,78217,Associates,6288,04013170,4,0.3577,-1.03,117,97,21,2,4080
3290,NC,28052,Chase,2044,02014625,2,0.6750,-0.39,145,60,81,20,690
3291,CA,91746,Wells,1311,06012736,6,0.5318,-0.63,146,59,6,2,619
3292,IL,61443,Discover,3938,07012410,7,0.0791,-2.54,132,89,132,1,1750
3293,FL,33409,Associates,429,02014708,2,0.9370,-0.07,112,23,105,1,20
3294,TX,76707,Discover,1417,02013911,2,0.2256,-1.49,147,46,236,1,500
3295,CA,92831,Discover,1560,08000000,8,0.4779,-0.74,124,42,18,4,1419
3296,CA,92831,Wells,1362,07012425,7,0.3952,-0.93,115,91,68,2,294
3297,VA,24060,Discover,2556,01016237,1,0.5765,-0.55,125,70,33,3,2288
3298,IN,47591,Chase,8814,08012240,8,0.0384,-3.26,125,57,9,2,13867
3299,MI,49930,Bank_Of_Am,1191,08012312,8,0.8978,-0.11,142,98,5,5,1341
3300,OH,44101,Wells,2998,04013083,4,0.6280,-0.47,143,16,65,5,18
3301,GA,30629,Chase_Rev,829,03013311,3,0.0778,-2.55,116,28,37,2,249
3302,CA,91773,Wells,1937,01019447,1,0.1257,-2.07,122,74,53,3,777
3303,PA,19151,Associates,4261,05012780,5,0.6823,-0.38,115,12,6,2,1098
3304,KY,41017,Bank_Of_Am,5572,01014862,1,0.3376,-1.09,111,52,37,4,2229
3305,LA,70535,Bank_Of_Am,2641,01019409,1,0.0788,-2.54,103,74,133,3,155
3306,NV,89031,Chase_Rev,4251,10011480,10,0.9927,-0.01,122,56,29,3,410
3307,TN,37421,Chase_Rev,1801,02013682,2,0.5221,-0.65,116,26,267,1,972
3308,CA,92359,Chase,5081,08012305,8,0.1502,-1.9,108,35,44,2,50
3309,FL,33909,Associates,2060,06012578,6,0.8758,-0.13,120,96,31,2,38
3310,VA,23320,Wells,1124,04013193,4,0.1996,-1.61,123,25,241,2,137
3311,TX,78380,Discover,3105,10010146,10,0.0074,-4.91,129,57,56,6,62
3312,CA,93455,Associates,2303,05013007,5,0.6869,-0.38,137,47,56,3,890
3313,PA,17601,Discover,5234,06012599,6,0.7698,-0.26,117,35,92,8,810
3314,FL,33157,Associates,580,01016239,1,0.1738,-1.75,110,60,529,1,103
3315,LA,70130,Discover,1805,03013327,3,0.8638,-0.15,93,45,70,1,125
3316,CA,95111,Wells,1629,02014461,2,0.8181,-0.2,131,30,41,1,1008
3317,IL,60440,Wells,1247,02013965,2,0.8942,-0.11,134,76,69,4,75
3318,PA,15241,Chase_Rev,8709,06012598,6,0.3278,-1.12,84,70,101,2,1560
3319,TX,76180,Discover,2161,07012538,7,0.4022,-0.91,98,4,47,2,100
3320,NV,89111,Chase,6355,08000000,8,0.4709,-0.75,122,47,136,2,1223
3321,NC,27597,Associates,719,01014938,1,0.9564,-0.04,128,79,186,2,25
3322,LA,70301,Bank_Of_Am,2754,04013168,4,0.7226,-0.32,142,4,50,1,1002
3323,MS,39401,Chase,4265,06012564,6,0.4622,-0.77,135,63,53,2,30
3324,CA,95822,Wells,1375,01928539,1,0.3923,-0.94,137,30,205,1,306
3325,CA,93023,Associates,1436,07012391,7,0.7495,-0.29,125,96,52,2,42
3326,TX,77541,Associates,972,08012352,8,0.8129,-0.21,136,16,75,3,270
3327,OH,44436,Associates,543,01015514,1,0.7003,-0.36,107,32,12,2,400
3328,CA,95619,Wells_FIB,3890,01015823,1,0.5922,-0.52,128,92,158,1,1050
3329,WI,54448,Bank_Of_Am,8456,10011563,10,0.1967,-1.63,115,53,191,4,400
3330,CA,92115,Bank_Of_Am,1387,05012791,5,0.9876,-0.01,102,23,1,1,78
3331,SC,29532,Chase,2251,04013262,4,0.3735,-0.98,140,35,337,5,100
3332,OH,43228,Chase_Rev,3137,02014660,2,0.5524,-0.59,125,35,192,10,1297
3333,CA,90220,Bank_Of_Am,5986,01019021,1,0.7388,-0.3,100,39,17,6,70
3334,NJ,08012,Discover,3437,06012600,6,0.9120,-0.09,129,21,54,3,825
3335,TX,78332,Discover,4025,10010148,10,0.7202,-0.33,134,26,91,2,829
3336,FL,34743,Chase,7451,08012259,8,0.2254,-1.49,114,33,4,1,75
3337,NV,89509,Wells,12635,10011189,10,0.8690,-0.14,122,33,49,11,316
3338,KS,66106,Associates,3153,05012974,5,0.8308,-0.19,113,54,48,2,470
3339,CA,93436,Wells_FIB,1229,01019086,1,0.1565,-1.85,135,52,17,1,323
3340,CA,93618,Chase,2239,05012805,5,0.2169,-1.53,135,53,41,2,1076
3341,NY,10566,Associates,1131,02014462,2,0.3981,-0.92,89,39,68,2,391
3342,CA,95132,Wells,7887,05012978,5,0.7087,-0.34,127,81,70,1,200
3343,NJ,08050,Chase_Rev,2117,03013469,3,0.2318,-1.46,109,32,15,1,600
3344,FL,33167,Associates,1862,06012730,6,0.7461,-0.29,112,76,151,9,485
3345,CT,06074,Chase_Rev,2764,03013390,3,0.7304,-0.31,140,61,114,2,90
3346,LA,70123,Discover,3258,04013112,4,0.5837,-0.54,113,25,68,5,1200
3347,MD,21229,Discover,2799,01015897,1,0.9012,-0.1,117,65,81,1,2991
3348,ID,83642,Wells,1933,06012734,6,0.9305,-0.07,141,61,102,5,400
3349,PA,18612,Discover,1794,03013551,3,0.1844,-1.69,76,62,161,1,50
3350,CA,90024,Chase,2360,02013904,2,0.1803,-1.71,92,89,36,1,1155
3351,CA,94608,Wells,1139,06012682,6,0.5792,-0.55,137,9,47,4,116
3352,FL,33056,Associates,3539,06012646,6,0.0625,-2.77,131,26,125,2,1104
3353,NC,28358,Discover,4804,02013775,2,0.8246,-0.19,121,40,73,2,325
3354,CA,92301,Bank_Of_Am,5905,01016515,1,0.9186,-0.08,115,37,130,1,750
3355,TX,75056,Bank_Of_Am,5099,10011734,10,0.1640,-1.81,127,44,23,2,40
3356,CA,94609,Wells,1757,02014440,2,0.2800,-1.27,140,70,58,7,920
3357,NV,89104,Associates,2640,01018920,1,0.4212,-0.86,112,91,78,21,105
3358,NY,11216,Associates,1311,06012763,6,0.4690,-0.76,126,95,79,9,255
3359,OH,43534,Discover,1136,06012763,6,0.3350,-1.09,147,27,6,3,840
3360,CA,94903,Chase,2499,06012614,6,0.6474,-0.43,125,22,33,1,1170
3361,NC,28328,Chase,3904,02013843,2,0.1306,-2.04,126,71,150,7,805
3362,LA,70510,Discover,2883,06012649,6,0.3459,-1.06,118,98,59,2,120
3363,NY,11954,Chase,9577,08012158,8,0.7869,-0.24,127,70,104,6,185
3364,TN,38261,Discover,1650,01016246,1,0.6673,-0.4,121,97,70,1,100
3365,CA,95350,Bank_Of_Am,1432,01019355,1,0.5749,-0.55,121,83,134,5,26
3366,CA,92506,Bank_Of_Am,382,01019558,1,0.7215,-0.33,133,88,224,1,575
3367,NY,11691,Discover,3655,05012994,5,0.7169,-0.33,127,5,122,3,68
3368,VA,24151,Associates,6472,10011763,10,0.9062,-0.1,84,93,38,3,2461
3369,MD,21205,Associates,5861,01019330,1,0.5470,-0.6,145,11,66,1,360
3370,WI,54872,Chase,4321,09920914,9,0.8899,-0.12,109,63,64,1,280
